FID,Inspection,License__,Risk,Zip,Latitude,Longitude,Pass,Violation,exp,Type,year_built,str_name,d_rodent,d_14crime,d_14san_co,d_14en_com,count_insp
6358,1467566,2269625,Risk 1 (High),60607,41.881356740000001,-87.665499350000005,1,1,1,Canvass,1996,MADISON,322.843799999999990,325.222399999999990,628.484199999999990,1474.932700000000100,2
6359,1383450,2269629,Risk 2 (Medium),60601,41.884167450000000,-87.622603369999993,1,0,0,Short Form Complaint,2006,RANDOLPH,236.104500000000000,879.420600000000040,542.259999999999990,1676.002700000000000,3
6360,1453392,2269661,Risk 1 (High),60605,41.872780610000000,-87.630771510000002,1,0,0,License,2008,CLARK,682.500800000000030,488.775600000000000,403.244399999999980,1034.844499999999900,1
6361,1453393,2269662,Risk 1 (High),60605,41.872780610000000,-87.630771510000002,1,0,0,License,2008,CLARK,639.032900000000040,488.775600000000000,403.244399999999980,1034.844499999999900,1
6362,1501451,2269674,Risk 2 (Medium),60624,41.869855440000002,-87.713822190000002,0,1,0,Canvass Re-Inspection,1997,Arthington,215.846600000000000,432.077600000000020,678.520400000000000,1042.399100000000100,2
6363,1385244,2269677,Risk 1 (High),60639,41.924461020000003,-87.738081390000005,1,1,0,Complaint,1961,FULLERTON,421.985400000000030,526.653900000000020,308.345000000000030,2193.931099999999800,1
6364,1488222,2269679,Risk 1 (High),60608,41.840787980000002,-87.659464510000006,0,1,0,Canvass,1893,ARCHER,349.916699999999990,676.947099999999980,302.650699999999970,3487.721599999999900,3
6365,1401755,2269688,Risk 1 (High),60622,41.900112260000000,-87.686809729999993,0,1,0,Short Form Complaint,1907,Western,558.247799999999980,311.790900000000020,352.245000000000000,1066.480600000000100,3
6366,1434668,2269719,Risk 1 (High),60642,41.907349709999998,-87.649260409999997,1,1,0,Canvass,2007,EASTMAN,363.710899999999980,1741.786000000000100,866.517200000000000,1666.287600000000100,1
6367,1473588,2269730,Risk 1 (High),60613,41.954321950000001,-87.674467329999999,1,1,0,Canvass,1904,IRVING,104.259000000000000,626.480400000000030,610.508799999999950,2147.023000000000100,1
6368,1396165,2269739,Risk 1 (High),60632,41.824447110000001,-87.704596240000001,1,0,0,License,1924,KEDZIE,374.099400000000000,325.847300000000020,412.946199999999980,3539.084499999999900,1
6369,1497800,2269747,Risk 1 (High),60652,41.755956009999998,-87.741432619999998,1,1,0,Canvass,2005,CICERO,288.557599999999980,1753.802899999999900,2114.169699999999900,6024.862600000000400,2
6370,1363226,2269750,Risk 1 (High),60707,41.923728320000002,-87.792776610000004,1,1,0,Complaint,1901,GRAND,403.150399999999990,650.695299999999970,661.107499999999960,2351.116700000000000,2
6371,1453242,2269757,Risk 1 (High),60605,41.864035639999997,-87.619297070000002,1,1,1,Canvass,2006,LAKE,73.135199999999998,1078.181800000000100,1301.866000000000000,1483.044599999999900,1
6372,1497170,2269773,Risk 1 (High),60618,41.939472870000003,-87.702787090000001,1,1,0,Canvass,1900,BELMONT,780.535399999999980,539.403900000000020,344.671600000000010,1020.177600000000000,2
6373,1497224,2269792,Risk 2 (Medium),60639,41.924352380000002,-87.746086140000003,1,1,0,Canvass,1925,FULLERTON,1068.971700000000100,600.372200000000020,692.659400000000010,1910.529199999999900,1
6374,1515235,2269815,Risk 1 (High),60607,41.878049630000000,-87.647741479999993,1,1,0,Canvass,1950,JACKSON,503.770899999999980,323.814399999999980,703.203899999999980,939.930200000000010,2
6375,1497950,2269908,Risk 1 (High),60625,41.969335890000004,-87.708356449999997,1,1,0,Canvass,1989,KEDZIE,369.746699999999980,605.179800000000000,665.695100000000020,1219.124499999999900,2
6376,1325287,2269939,Risk 1 (High),60612,41.883075720000001,-87.706031379999999,1,1,0,Complaint,2008,KEDZIE,173.449299999999990,376.652300000000030,168.953200000000010,2224.774100000000100,2
6377,1439604,2269986,Risk 1 (High),60611,41.897646090000002,-87.627115759999995,1,1,1,Canvass,1994,PEARSON,351.940200000000000,353.886900000000030,270.047399999999980,1162.937899999999900,2
6378,1482395,2270070,Risk 1 (High),60640,41.968958919999999,-87.672102809999998,1,1,0,Canvass,1968,LAWRENCE,525.937999999999990,676.557099999999990,397.991100000000020,1809.509200000000000,2
6379,1092776,2270100,Risk 1 (High),60657,41.941861459999998,-87.652047539999998,1,1,0,Complaint,1894,CLARK,129.458699999999990,403.664400000000000,421.709099999999980,877.776399999999970,1
6380,1501336,2270289,Risk 1 (High),60618,41.939467450000002,-87.703810619999999,1,1,0,Canvass,1895,BELMONT,369.388300000000020,591.739400000000050,321.373499999999980,1182.862800000000100,2
6381,1501866,2270376,Risk 2 (Medium),60625,41.968394689999997,-87.723980949999998,1,1,0,Canvass,1926,LAWRENCE,352.930700000000000,351.361499999999980,121.384800000000000,1836.560400000000100,1
6382,1396124,2270450,Risk 1 (High),60641,41.938517969999999,-87.762521730000003,0,1,0,Canvass Re-Inspection,1958,BELMONT,331.764900000000010,421.536299999999980,395.598299999999990,2417.255500000000200,2
6383,1512769,2270451,Risk 1 (High),60641,41.959792499999999,-87.727831839999993,1,1,0,Canvass,1900,ELSTON,98.170800000000000,290.860000000000010,427.673499999999990,2131.538599999999900,2
6384,1439223,2270517,Risk 1 (High),60611,41.890001339999998,-87.621438690000005,1,1,0,Canvass,1988,CITYFRONT,197.920600000000010,737.262399999999960,809.096499999999990,391.744199999999980,1
6385,1434523,2270539,Risk 1 (High),60624,41.866071939999998,-87.739769730000006,1,1,0,Canvass,1913,ROOSEVELT,885.952000000000000,1174.434900000000000,828.318800000000010,1906.708300000000000,1
6386,1496879,2270604,Risk 2 (Medium),60618,41.961066289999998,-87.709324830000000,1,1,0,Canvass,1962,MONTROSE,211.348199999999990,198.985300000000000,233.865199999999990,429.779200000000000,1
6387,1480279,2270621,Risk 1 (High),60623,41.844070729999999,-87.729723100000001,0,1,0,Canvass Re-Inspection,1909,26TH,388.791699999999990,451.452000000000000,209.502000000000010,2026.642000000000100,2
6388,1387376,2270677,Risk 1 (High),60628,41.721804140000003,-87.613994120000001,1,1,0,Canvass,1951,DR,560.001800000000000,895.370300000000040,288.218799999999990,3088.270799999999800,1
6389,1496888,2270685,Risk 2 (Medium),60639,41.921261729999998,-87.780038090000005,1,1,0,Canvass,1961,Grand,302.627999999999990,589.714699999999990,567.615199999999960,2124.418999999999900,1
6390,1199366,2270795,Risk 1 (High),60614,41.922086849999999,-87.637722760000003,1,1,0,Canvass,1919,WEBSTER,110.238300000000000,528.892299999999980,101.374700000000000,981.041799999999970,1
6391,1494045,2270899,Risk 1 (High),60618,41.954832750000001,-87.678626179999995,1,1,1,Canvass,1901,DAMEN,189.603800000000010,443.804500000000020,439.865500000000000,2074.811499999999800,1
6392,1439486,2271049,Risk 1 (High),60611,41.901198039999997,-87.627564059999997,1,1,0,Canvass Re-Inspection,1896,RUSH,572.082499999999980,395.321800000000000,365.422599999999990,793.981499999999980,2
6393,1435050,2271065,Risk 1 (High),60652,41.749741860000000,-87.717946389999994,1,1,0,Canvass,1953,79TH,725.456199999999970,635.464200000000010,695.182599999999980,3123.374600000000100,1
6394,1439523,2271170,Risk 1 (High),60607,41.876949119999999,-87.634159339999997,1,1,1,Canvass,1926,VAN,53.764800000000001,689.901500000000060,551.367300000000000,1587.193500000000100,1
6395,1496501,2271173,Risk 2 (Medium),60613,41.958483559999998,-87.653214489999996,1,1,0,Canvass,1919,BROADWAY,209.502800000000010,461.027600000000010,262.058699999999990,1212.781800000000000,1
6396,1329704,2271192,Risk 1 (High),60639,41.931303249999999,-87.755454850000007,1,1,0,License,1930,DIVERSEY,202.336099999999990,323.081999999999990,436.538400000000020,3122.918700000000200,1
6397,1493223,2271242,Risk 2 (Medium),60614,41.925552889999999,-87.649515480000005,1,1,0,Complaint,1929,FULLERTON,666.837499999999980,501.975399999999980,112.962999999999990,1625.942500000000100,1
6398,1453603,2271266,Risk 2 (Medium),0,41.875414929999998,-87.627472609999998,1,1,0,Canvass,2004,STATE,173.142900000000000,508.211500000000000,1055.225200000000100,1807.077500000000100,1
6399,1490800,2271300,Risk 1 (High),60620,41.722787910000001,-87.625216339999994,0,1,0,Canvass,1924,LAFAYETTE,345.458399999999980,616.250000000000000,569.342599999999950,2223.458099999999800,1
6400,1385303,2271332,Risk 1 (High),60639,41.923777510000001,-87.771914429999995,1,1,0,Canvass,1942,FULLERTON,420.462899999999990,99.779899999999998,505.398199999999970,2502.460300000000200,1
6401,1493283,2271391,Risk 1 (High),60647,41.924796319999999,-87.710120680000003,1,1,0,Canvass,1910,FULLERTON,439.261000000000020,387.434300000000010,562.275800000000000,1748.139600000000000,1
6402,1501889,2271468,Risk 1 (High),60647,41.918216510000001,-87.697074799999996,1,1,0,Canvass,1904,CALIFORNIA,299.726200000000010,342.164199999999990,258.792800000000000,1228.637700000000000,2
6403,1199423,2271476,Risk 1 (High),60661,41.880699249999999,-87.639725029999994,1,1,0,Canvass,1991,MONROE,182.192100000000010,1139.398899999999900,652.655899999999970,744.606300000000030,1
6404,1447213,2271500,Risk 2 (Medium),60614,41.927008100000002,-87.641174309999997,1,1,0,Canvass,1891,CLARK,92.584000000000003,297.432099999999990,132.348500000000000,1136.157300000000100,1
6405,1296808,2271525,Risk 1 (High),60643,41.706851630000003,-87.658946409999999,1,1,0,Canvass,1900,103RD,257.411999999999980,880.623100000000020,1013.325700000000000,2926.644499999999900,1
6406,1496725,2271532,Risk 2 (Medium),60643,41.721386649999999,-87.657875840000003,1,1,0,Short Form Complaint,1951,95TH,332.600799999999990,639.644800000000030,288.206099999999990,2148.678199999999800,2
6407,1372429,2271537,Risk 1 (High),60611,41.890111500000003,-87.622103879999997,1,1,0,Canvass,1996,CITYFRONT,479.967199999999990,769.693200000000050,723.639699999999950,574.308499999999980,1
6408,1372430,2271544,Risk 2 (Medium),60611,41.890111500000003,-87.622103879999997,1,1,0,Canvass,1996,CITYFRONT,148.721499999999990,769.693200000000050,723.639699999999950,574.308499999999980,1
6409,1325033,2271551,Risk 2 (Medium),60612,41.873491549999997,-87.701151109999998,0,1,0,Canvass Re-Inspection,1924,SACRAMENTO,280.676100000000020,426.200300000000030,568.623600000000010,1809.792500000000000,2
6410,1490880,2271563,Risk 2 (Medium),60615,41.799667120000002,-87.587814519999995,1,1,0,Canvass,2013,53RD,518.729199999999990,404.502900000000010,320.167399999999990,608.148199999999970,1
6411,1473916,2277360,Risk 1 (High),60629,41.778653939999998,-87.715904580000000,1,1,0,Canvass,1955,63RD,202.134800000000010,577.458800000000000,573.399499999999990,3800.033600000000200,1
6412,1502140,2277393,Risk 1 (High),60615,41.799468269999998,-87.586395030000006,1,1,0,Canvass,1910,53RD,1126.027599999999900,366.552799999999990,481.901599999999970,1001.905200000000000,2
6413,1395316,2277412,Risk 3 (Low),60637,41.793979810000003,-87.601213939999994,1,0,0,License Re-Inspection,2006,ELLIS,1230.583800000000100,1103.770800000000000,1059.387300000000100,3557.474499999999800,1
6414,1496732,2277413,Risk 3 (Low),60637,41.793979810000003,-87.601213939999994,1,1,0,Canvass,2006,ELLIS,583.164800000000010,1103.770800000000000,1059.387300000000100,3557.474499999999800,2
6415,1496513,2277462,Risk 2 (Medium),60623,41.840308630000003,-87.733107059999995,1,1,0,Canvass,1904,KOLIN,540.778500000000010,512.222700000000030,639.378500000000030,3052.860099999999900,1
6416,1459795,2277497,Risk 1 (High),60622,41.908653909999998,-87.674549369999994,1,1,0,Canvass,1964,MILWAUKEE,515.114299999999960,330.103799999999980,601.209500000000050,1331.989800000000100,1
6417,1396182,2277544,Risk 3 (Low),60607,41.887114590000003,-87.650870229999995,0,1,0,License,1881,SANGAMON,306.317299999999990,773.489299999999960,650.442699999999950,1077.845700000000100,2
6418,1396180,2277545,Risk 1 (High),60607,41.887114590000003,-87.650870229999995,0,1,0,License Re-Inspection,1881,SANGAMON,1631.373499999999900,773.489299999999960,650.442699999999950,1077.845700000000100,2
6419,1501344,2277572,Risk 2 (Medium),60614,41.921730359999998,-87.663137980000002,1,1,0,Canvass,1894,WEBSTER,481.345100000000000,467.699400000000030,158.834900000000000,1839.539900000000000,1
6420,1345901,2277580,Risk 2 (Medium),60646,41.997437910000002,-87.764244860000005,1,1,0,Canvass,1946,DEVON,397.941700000000030,1081.975899999999900,1285.055300000000000,5691.577800000000000,1
6421,1434971,2277592,Risk 1 (High),60651,41.895590390000002,-87.714155460000001,1,1,0,Canvass,1914,CHICAGO,576.351900000000000,512.600000000000020,386.204200000000010,2266.914400000000100,1
6422,1324927,2277659,Risk 1 (High),60612,41.890897610000003,-87.679081030000006,1,1,0,Canvass,1891,GRAND,143.129200000000000,460.487599999999990,214.859500000000000,1859.991299999999900,1
6423,1307321,2277702,Risk 2 (Medium),60629,41.779099680000002,-87.687059970000007,1,1,0,Canvass,1926,63RD,580.973499999999940,245.017200000000000,209.196599999999990,2027.646099999999900,1
6424,1501631,2277799,Risk 1 (High),60609,41.810507100000002,-87.675311640000004,1,1,0,Canvass,1965,DAMEN,356.836599999999980,678.003900000000040,684.244000000000030,3903.960599999999900,3
6425,1493474,2277827,Risk 1 (High),60615,41.803695660000002,-87.586614510000004,1,1,0,Canvass,1952,CORNELL,950.157199999999990,256.440900000000000,599.348899999999960,1632.732800000000000,1
6426,1473340,2277843,Risk 1 (High),60640,41.979946750000003,-87.668139120000006,0,1,0,License Re-Inspection,1925,CLARK,290.208399999999980,441.214499999999990,546.027199999999990,1530.451499999999900,3
6427,1473341,2277844,Risk 3 (Low),60640,41.979946750000003,-87.668139120000006,0,0,0,License Re-Inspection,1925,CLARK,97.003799999999998,441.214499999999990,546.027199999999990,1530.451499999999900,3
6428,1387470,2277881,Risk 2 (Medium),60628,41.685458810000000,-87.642016769999998,1,1,0,Short Form Complaint,1963,HALSTED,297.694399999999970,458.135100000000020,693.883699999999980,2812.168900000000100,2
6429,1490450,2277924,Risk 1 (High),60632,41.798750259999998,-87.723466410000000,1,1,0,Canvass,1987,PULASKI,234.489299999999990,748.417699999999970,618.110000000000010,2889.534900000000100,1
6430,1490560,2277942,Risk 1 (High),60632,41.797991869999997,-87.723443739999993,1,1,0,Canvass,2006,PULASKI,1070.254200000000100,826.082300000000030,497.159100000000020,2950.589399999999800,1
6431,1459740,2278002,Risk 2 (Medium),60707,41.931002429999999,-87.795015169999999,0,1,0,Canvass Re-Inspection,1966,W,331.469600000000010,662.035399999999980,255.606500000000010,2264.394800000000000,2
6432,1497525,2278045,Risk 2 (Medium),60654,41.888074279999998,-87.634955199999993,1,1,0,Canvass,1933,MERCHANDISE,526.225199999999970,719.740000000000010,799.966900000000010,1520.860700000000000,1
6433,1418393,2278073,Risk 1 (High),60660,41.997908039999999,-87.657201150000006,1,1,0,Canvass,1958,KENMORE,21087.105299999999000,636.767600000000020,927.526500000000060,1838.450300000000000,1
6434,1418392,2278074,Risk 1 (High),60660,41.997235850000003,-87.656886159999999,1,1,0,Canvass,2013,KENMORE,21087.105299999999000,507.628600000000010,900.649800000000030,1897.194999999999900,1
6435,1307664,2278083,Risk 1 (High),60629,41.790666950000002,-87.723235750000001,1,1,0,Canvass,1943,PULASKI,340.634000000000010,378.103500000000000,458.450200000000000,3564.021099999999900,1
6436,1439427,2278086,Risk 1 (High),60611,41.890196279999998,-87.626735449999998,1,0,0,Canvass,1991,HUBBARD,800.612799999999990,359.093999999999990,747.581000000000020,891.782000000000040,1
6437,1491196,2278116,Risk 2 (Medium),60613,41.954060400000003,-87.677727090000005,0,1,0,Canvass Re-Inspection,1902,IRVING,271.271900000000020,542.575799999999960,386.122400000000030,2055.985799999999900,2
6438,1424439,2278129,Risk 2 (Medium),60631,41.981180719999998,-87.839167560000007,1,1,0,Canvass,1981,BRYN,817.584600000000020,1129.806300000000000,309.575200000000000,7580.318800000000000,1
6439,1401574,2278186,Risk 1 (High),60615,41.800409889999997,-87.588437380000002,0,0,0,License Re-Inspection,2012,HARPER,445.447200000000010,371.989600000000000,211.587899999999990,451.508600000000000,2
6440,1447610,2278208,Risk 1 (High),60606,41.879932820000001,-87.635402580000004,0,1,0,Canvass,1927,FRANKLIN,177.784500000000010,853.081199999999970,643.589699999999990,1296.121300000000000,3
6441,1515315,2278220,Risk 1 (High),60606,41.877397070000001,-87.635043409999994,1,1,1,Canvass,1989,FRANKLIN,513.877799999999980,762.576400000000040,498.226299999999980,1653.694099999999900,2
6442,1459610,2278225,Risk 2 (Medium),60616,41.853827230000000,-87.626957989999994,1,1,0,Complaint,1918,STATE,236.078900000000000,581.310500000000050,783.464100000000030,1777.333599999999900,1
6443,1441372,2278258,Risk 1 (High),60657,41.943459750000002,-87.653693090000004,0,1,0,Canvass Re-Inspection,1891,CLARK,270.079099999999980,398.369100000000000,581.660700000000020,1612.192200000000000,2
6444,1493572,2278279,Risk 1 (High),60616,41.849953999999997,-87.632094199999997,1,1,0,Canvass,1961,WENTWORTH,527.245900000000010,624.138900000000040,253.611300000000000,1191.056200000000000,1
6445,1441245,2278334,Risk 2 (Medium),60657,41.940059060000003,-87.663976500000004,1,0,0,Canvass,1926,SOUTHPORT,801.969399999999950,385.822299999999980,367.401000000000010,1527.629300000000100,1
6446,1435165,2278353,Risk 1 (High),60651,41.902151689999997,-87.754768220000003,1,1,0,Canvass,1919,DIVISION,1035.077399999999900,495.557599999999980,119.291100000000000,1538.401800000000100,1
